Timestamp,ArrivalTime,TotalTime(ms),WaitTime(ms),DecodeTime(ms),InferTime(ms),ServerComputeTime(ms),TotalServer(ms),Total
1759160893.7297316,1759160895.2824438,1645.4544067382812,12.569665908813477,0.24700164794921875,62.78109550476074,63.02809715270996,75.68120956420898,84.75947380065918
1759160895.375873,1759160895.3774674,30.28249740600586,0.015497207641601562,0.22602081298828125,22.84550666809082,23.0715274810791,23.33855628967285,24.33156967163086
1759160895.4063027,1759160895.411658,48.465728759765625,0.9267330169677734,0.18095970153808594,34.47437286376953,34.65533256530762,35.76993942260742,36.73267364501953
1759160895.4554057,1759160895.4567602,51.93519592285156,2.0568370819091797,0.17571449279785156,41.20445251464844,41.38016700744629,43.58386993408203,44.2662239074707
1759160895.507567,1759160895.508724,55.54056167602539,3.1766891479492188,0.1742839813232422,41.80645942687988,41.980743408203125,45.26400566101074,45.871734619140625
1759160895.564446,1759160895.5657241,24.724721908569336,0.01811981201171875,0.17118453979492188,21.254777908325195,21.425962448120117,21.692514419555664,22.677183151245117
1759160895.5892997,1759160895.5952451,34.76834297180176,3.319978713989258,0.1723766326904297,21.25072479248047,21.4231014251709,24.886608123779297,25.704622268676758
1759160895.624207,1759160895.6315293,33.27226638793945,0.017642974853515625,0.17452239990234375,21.266698837280273,21.441221237182617,21.699905395507812,22.81498908996582
1759160895.6602883,1759160895.6617465,33.904314041137695,2.6450157165527344,0.179290771484375,21.26002311706543,21.439313888549805,24.22475814819336,25.09474754333496
1759160895.6955042,1759160895.6973333,26.810884475708008,0.01811981201171875,0.1838207244873047,21.19302749633789,21.376848220825195,21.636962890625,22.754669189453125
1759160895.726894,1759160895.7296188,38.46311569213867,0.3006458282470703,0.17142295837402344,32.87243843078613,33.043861389160156,33.55216979980469,34.69562530517578
1759160895.765599,1759160895.7712069,44.47674751281738,3.431081771850586,0.17547607421875,31.57782554626465,31.7533016204834,35.33196449279785,36.13543510437012
1759160895.8136942,1759160895.8151362,45.76420783996582,2.559661865234375,0.17118453979492188,31.988143920898438,32.15932846069336,34.90090370178223,35.84933280944824
1759160895.8595965,1759160895.8612802,39.418935775756836,0.0324249267578125,0.1862049102783203,31.643390655517578,31.8295955657959,32.10115432739258,33.02288055419922
1759160895.8996089,1759160895.9009924,41.79787635803223,3.3490657806396484,0.179290771484375,31.86345100402832,32.042741775512695,35.54201126098633,36.3469123840332
1759160895.9444451,1759160895.9458883,42.58441925048828,1.9483566284179688,0.17189979553222656,32.0429801940918,32.21487998962402,34.34586524963379,35.277605056762695
1759160895.9876797,1759160895.9892535,40.8785343170166,2.209186553955078,0.1742839813232422,31.84676170349121,32.02104568481445,34.37185287475586,35.14981269836426
1759160896.0330088,1759160896.0345511,36.73052787780762,0.2834796905517578,0.17309188842773438,31.57973289489746,31.752824783325195,32.24658966064453,33.19215774536133
1759160896.0698256,1759160896.0710285,42.826175689697266,7.058382034301758,0.1723766326904297,30.90071678161621,31.07309341430664,38.16795349121094,38.73634338378906
1759160896.1146104,1759160896.1157422,44.24571990966797,4.559516906738281,0.20051002502441406,29.668569564819336,29.86907958984375,34.45935249328613,35.01725196838379
1759160896.1598756,1759160896.1615343,30.861616134643555,0.03170967102050781,0.1690387725830078,22.901296615600586,23.070335388183594,23.344755172729492,24.309158325195312
1759160896.1908562,1759160896.1922872,48.19202423095703,3.54766845703125,0.17023086547851562,38.31911087036133,38.489341735839844,42.18864440917969,43.04623603820801
1759160896.2409534,1759160896.245393,52.007436752319336,0.04792213439941406,0.17142295837402344,43.49112510681152,43.66254806518555,43.94865036010742,45.14122009277344
1759160896.2931764,1759160896.3003144,41.9461727142334,0.22029876708984375,0.18405914306640625,31.605243682861328,31.789302825927734,32.2263240814209,33.15401077270508
1759160896.3355303,1759160896.3435194,46.98944091796875,0.017642974853515625,0.17309188842773438,34.00683403015137,34.1799259185791,34.44027900695801,35.57562828063965
1759160896.382751,1759160896.383921,54.23760414123535,5.258083343505859,0.1735687255859375,38.40947151184082,38.58304023742676,43.871402740478516,44.42572593688965
1759160896.43711,1759160896.439226,29.047727584838867,0.03600120544433594,0.18477439880371094,21.236181259155273,21.420955657958984,21.70252799987793,22.7663516998291
1759160896.4662774,1759160896.467408,35.4466438293457,4.530429840087891,0.17142295837402344,21.221637725830078,21.3930606842041,25.954008102416992,26.516437530517578
1759160896.5018454,1759160896.5045679,27.93598175048828,0.016689300537109375,0.1685619354248047,21.31795883178711,21.486520767211914,21.74210548400879,22.804975509643555
1759160896.5349915,1759160896.5371566,27.291536331176758,0.03409385681152344,0.18024444580078125,21.23737335205078,21.417617797851562,21.68726921081543,23.237228393554688
1759160896.5655198,1759160896.5666506,30.585289001464844,2.537250518798828,0.16999244689941406,23.352384567260742,23.522377014160156,26.089906692504883,26.648998260498047
1759160896.5964942,1759160896.6038742,48.02107810974121,0.03457069396972656,0.171661376953125,38.47527503967285,38.64693641662598,38.91944885253906,40.02571105957031
1759160896.6450176,1759160896.6507576,57.305335998535156,3.0448436737060547,0.17023086547851562,42.832136154174805,43.00236701965332,46.07748985290527,47.12533950805664
1759160896.7024481,1759160896.7035787,50.70137977600098,4.310131072998047,0.17189979553222656,41.51272773742676,41.684627532958984,46.03147506713867,46.60177230834961
1759160896.753525,1759160896.760605,44.2204475402832,0.1354217529296875,0.17261505126953125,33.147335052490234,33.319950103759766,33.66875648498535,34.799814224243164
1759160896.7979946,1759160896.8055723,45.894622802734375,0.16117095947265625,0.1704692840576172,35.681724548339844,35.85219383239746,36.21864318847656,37.40549087524414
