Timestamp,ArrivalTime,TotalTime(ms),WaitTime(ms),DecodeTime(ms),InferTime(ms),ServerComputeTime(ms),TotalServer(ms),Total
1759169809.9289174,1759169809.9901001,159.6970558166504,18.30291748046875,0.232696533203125,61.58781051635742,61.82050704956055,80.43980598449707,82.13210105895996
1759169810.0887783,1759169810.0902169,70.17731666564941,17.339706420898438,0.28204917907714844,31.97169303894043,32.25374221801758,49.86166954040527,50.89831352233887
1759169810.1591141,1759169810.1605375,51.039695739746094,16.446590423583984,0.3292560577392578,23.114681243896484,23.443937301635742,40.225982666015625,41.82243347167969
1759169810.2102914,1759169810.2235408,79.61583137512207,0.7772445678710938,0.32806396484375,51.53489112854004,51.86295509338379,52.95562744140625,55.1753044128418
1759169810.290038,1759169810.2929192,75.0422477722168,5.737781524658203,0.31495094299316406,53.30157279968262,53.61652374267578,59.61036682128906,61.11311912536621
1759169810.3652015,1759169810.3716764,68.00317764282227,2.6519298553466797,0.32782554626464844,55.48596382141113,55.81378936767578,58.77280235290527,60.65845489501953
1759169810.4339623,1759169810.4352884,85.90888977050781,16.041278839111328,0.3421306610107422,56.385040283203125,56.72717094421387,72.8154182434082,73.67706298828125
1759169810.5199964,1759169810.528318,74.72062110900879,1.2633800506591797,0.3154277801513672,55.3135871887207,55.62901496887207,57.24310874938965,58.58778953552246
1759169810.5948896,1759169810.6028378,75.59967041015625,3.1278133392333984,0.2968311309814453,55.872440338134766,56.16927146911621,59.60655212402344,61.4171028137207
1759169810.674398,1759169810.676976,81.32052421569824,6.533622741699219,0.293731689453125,54.4431209564209,54.73685264587402,61.515092849731445,63.05718421936035
1759169810.7558558,1759169810.7595246,72.15642929077148,0.19288063049316406,0.28777122497558594,57.75761604309082,58.045387268066406,58.65001678466797,60.84012985229492
1759169810.8283691,1759169810.8380032,66.41507148742676,1.0540485382080078,0.30350685119628906,52.027225494384766,52.330732345581055,53.670644760131836,58.602094650268555
1759169810.896134,1759169810.9090753,81.12978935241699,2.996206283569336,0.2944469451904297,55.70578575134277,56.0002326965332,59.2341423034668,60.59718132019043
1759169810.977396,1759169810.9879994,79.16426658630371,1.5864372253417969,0.2994537353515625,59.357404708862305,59.65685844421387,61.595916748046875,63.170433044433594
1759169811.0585291,1759169811.0679321,77.58402824401855,1.514434814453125,0.3249645233154297,57.25526809692383,57.58023262023926,59.342145919799805,61.26594543457031
1759169811.136192,1759169811.1374485,85.81995964050293,10.935306549072266,0.31948089599609375,55.02605438232422,55.34553527832031,66.32709503173828,67.13724136352539
1759169811.2221427,1759169811.223468,62.729835510253906,1.255035400390625,0.29349327087402344,54.93426322937012,55.22775650024414,56.816816329956055,58.34078788757324
1759169811.2862782,1759169811.2884567,84.89322662353516,11.983156204223633,0.3211498260498047,55.33289909362793,55.654048919677734,67.68107414245605,69.37980651855469
1759169811.3712533,1759169811.3725338,78.01699638366699,4.898548126220703,0.2999305725097656,55.24182319641113,55.5417537689209,60.64605712890625,61.65480613708496
1759169811.4504423,1759169811.4517512,76.38692855834961,2.270936965942383,0.29206275939941406,55.307626724243164,55.59968948364258,58.19344520568848,59.362173080444336
1759169811.5272899,1759169811.5306506,72.15404510498047,0.0438690185546875,0.2963542938232422,56.67471885681152,56.971073150634766,57.41381645202637,59.01384353637695
1759169811.599584,1759169811.6079392,69.00143623352051,0.6558895111083984,0.2944469451904297,56.5943717956543,56.88881874084473,57.894229888916016,59.68451499938965
1759169811.668714,1759169811.6700335,89.54334259033203,16.5402889251709,0.2987384796142578,55.32431602478027,55.62305450439453,72.20840454101562,73.00949096679688
1759169811.7587066,1759169811.760007,79.14185523986816,3.5576820373535156,0.29540061950683594,54.98647689819336,55.281877517700195,59.1127872467041,60.28914451599121
1759169811.8389719,1759169811.840368,66.33615493774414,0.02193450927734375,0.3142356872558594,57.07502365112305,57.389259338378906,57.988643646240234,59.925079345703125
1759169811.9064734,1759169811.9171286,74.71013069152832,3.042936325073242,0.32067298889160156,52.27971076965332,52.60038375854492,55.9542179107666,57.48128890991211
1759169811.9813578,1759169811.9929392,81.39634132385254,0.24938583374023438,0.2994537353515625,56.105613708496094,56.405067443847656,57.001590728759766,58.74180793762207
1759169812.0629246,1759169812.0700452,66.87331199645996,0.019550323486328125,0.2887248992919922,55.41825294494629,55.70697784423828,56.12897872924805,57.79767036437988
1759169812.1309314,1759169812.1422315,86.0300064086914,4.069089889526367,0.3116130828857422,57.065486907958984,57.37709999084473,61.621665954589844,62.814950942993164
1759169812.2170856,1759169812.2238984,73.5321044921875,0.23221969604492188,0.30112266540527344,56.92601203918457,57.227134704589844,57.81269073486328,59.49831008911133
1759169812.2907474,1759169812.2978368,73.99249076843262,5.070686340332031,0.2951622009277344,54.607391357421875,54.90255355834961,60.21904945373535,67.1541690826416
1759169812.3649166,1759169812.376412,75.91986656188965,2.8226375579833984,0.3154277801513672,54.93903160095215,55.254459381103516,58.36009979248047,59.48972702026367
1759169812.4409654,1759169812.4541059,76.31254196166992,0.6542205810546875,0.30875205993652344,56.04100227355957,56.349754333496094,57.34872817993164,59.752702713012695
1759169812.5174031,1759169812.524825,75.53553581237793,7.673740386962891,0.30493736267089844,55.291175842285156,55.596113204956055,63.445091247558594,64.55755233764648
1759169812.5965955,1759169812.598231,85.80732345581055,10.353565216064453,0.29349327087402344,55.85455894470215,56.14805221557617,66.67828559875488,67.85058975219727
1759169812.6842005,1759169812.6858552,64.85128402709961,0.2727508544921875,0.29754638671875,56.07032775878906,56.36787414550781,57.01470375061035,59.04579162597656
